id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
1215,Defining a common set of indicators to monitor road accidents in the European Union,Farchi S.,2006-07-11,6,,10.1186/1471-2458-6-183,SCOPUS_ID:33747218706
1216,Health in Sweden: The National Public Health Report 2005,Persson G.,2006-06-01,34,3-10,10.1080/14034950601037085,SCOPUS_ID:33745611819
1217,"Concerns, dispositions and behaviors of aggressive drivers: What do self-identified aggressive drivers believe about traffic safety?",Beck K.,2006-05-23,37,159-165,10.1016/j.jsr.2006.01.002,SCOPUS_ID:33646703155
1218,"Self-reported safety belt use among emergency department patients in Boston, Massachusetts",Fernandez W.G.,2006-04-27,6,,10.1186/1471-2458-6-111,SCOPUS_ID:33746743749
1219,HTLV-II transmission to a health care worker,Menna-Barreto M.,2006-04-01,34,158-160,10.1016/j.ajic.2005.12.002,SCOPUS_ID:33646048770
1220,Epidemiology of traumatic spinal cord injury in Canada,Pickett G.,2006-04-01,31,799-805,10.1097/01.brs.0000207258.80129.03,SCOPUS_ID:33645778046
1221,The value of improved road safety,Hultkrantz L.,2006-03-01,32,151-170,10.1007/s11166-006-8291-z,SCOPUS_ID:33646696193
1222,Evaluation of the Texas 0.08 BAC law,Gorman D.M.,2006-03-01,41,193-199,10.1093/alcalc/agh253,SCOPUS_ID:33644970780
1223,Evaluation of a policy to reduce youth tractor crashes on public roads,Marlenga B.,2006-02-01,12,46-51,10.1136/ip.2005.008771,SCOPUS_ID:33244463795
1224,Measuring trauma center injury prevention activity: An assessment and reporting tool,Sise M.,2006-02-01,60,444-447,10.1097/01.ta.0000196935.60165.21,SCOPUS_ID:33646087917
1225,Go-kart injuries of the abdominal cavity,Li J.,2006-02-01,10,41-44,10.1111/j.1744-1633.2006.00285.x,SCOPUS_ID:33644636321
1226,"A review of violent and traumatic deaths in Kathmandu, Nepal",Sharma G.,2006-01-01,13,197-199,10.1080/17457300500373523,SCOPUS_ID:33750624510
1227,"Medical examiners, coroners, and public health: A review and update",Hanzlick R.,2006-01-01,130,1274-1282,10.5858/2006-130-1274-mecaph,SCOPUS_ID:33748534181
1228,Epidemiological trends and clinical implications of adolescent substance abuse in Europe,Essau C.A.,2006-01-01,,127-147,10.1017/CBO9780511543968.007,SCOPUS_ID:84923634948
1229,Organ and tissue shortage in France,Guerrini P.,2006-01-01,35,1603-1610,10.1016/s0755-4982(06)74867-9,SCOPUS_ID:33750682668
1230,Radiologic aspects of traumatic lesions of the cervico-occipital junction,N'Dri K.,2006-01-01,21,26-31,,SCOPUS_ID:67449096003
1231,"Hurricane isabel-related mortality-Virginia, 2003",Jani A.A.,2006-01-01,12,97-102,10.1097/00124784-200601000-00016,SCOPUS_ID:33644875053
1232,Trends in spinal cord injury,O'Connor P.J.,2006-01-01,38,71-77,10.1016/j.aap.2005.03.025,SCOPUS_ID:27644562344
1233,The important roles of bridge maintenance and management on transportation safety and efficiency,Lwin M.M.,2006-01-01,,47-51,10.1201/b18175-9,SCOPUS_ID:56749180008
1234,Backseat safety belt use and crash outcome,Zhu M.,2005-12-14,36,505-507,10.1016/j.jsr.2005.10.014,SCOPUS_ID:28644440477
1235,Convergence of self-report and archival crash involvement data: A two-year longitudinal follow-up,Arthur W.,2005-12-01,47,303-313,10.1518/0018720054679416,SCOPUS_ID:26944470836
1236,"""Banned from the streets I have paid to use"": An analysis of Australian print media coverage of proposals for passenger and night driving restrictions tor young drivers",Blows S.,2005-10-01,11,304-308,10.1136/ip.2005.008680,SCOPUS_ID:26944441243
1237,Functional focal retrograde amnesia: Lost access to abstract autobiographical knowledge?,Stracciari A.,2005-10-01,13,690-699,10.1080/09658210444000331,SCOPUS_ID:27744531795
1238,The willingness to accept value of statistical life relative to the willingness to pay value: Evidence and policy implications,Guria J.,2005-09-01,32,113-127,10.1007/s10640-005-6030-6,SCOPUS_ID:24044544252
1239,Drink-driving and perceptions of legally permissible alcohol use,Kypri K.,2005-09-01,6,219-224,10.1080/15389580590969120,SCOPUS_ID:24144439985
1240,"Reported fatal and non-fatal incidents involving tourists in Hawaii Volcanoes National Park, 1992-2002",Heggie T.,2005-08-01,3,123-131,10.1016/j.tmaid.2004.09.004,SCOPUS_ID:19144372271
1241,Driving cessation in patients attending a memory clinic,Talbot A.,2005-07-01,34,363-368,10.1093/ageing/afi090,SCOPUS_ID:26944472479
1242,Quantitative health impact assessment: Current practice and future directions,Veerman J.,2005-05-01,59,361-370,10.1136/jech.2004.026039,SCOPUS_ID:17644362010
1243,Global collaboration on road traffic injury prevention,Peden M.,2005-01-01,12,85-91,10.1080/15660970500086130,SCOPUS_ID:32944465597
1244,The indirect involvement of buses in traffic accident processes,Brenac T.,2005-01-01,43,835-843,10.1016/j.ssci.2005.04.003,SCOPUS_ID:27944478169
1245,Evaluation of the forensic reports documented at the Department of Forensic Medicine of Gülhane Military Academy of Medicine between 1995 and 2002 in the view of new Turkish Criminal Law,Tuǧcu H.,2005-01-01,47,102-105,,SCOPUS_ID:22144443850
1246,"Geographies of inequality: Child pedestrian injury and walking school buses in Auckland, New Zealand",Collins D.,2005-01-01,60,61-69,10.1016/j.socscimed.2004.04.015,SCOPUS_ID:5144229634
1247,Advanced structure of composite bridges,Yamaguchi T.,2005-01-01,1,137-143,,SCOPUS_ID:85009142138
1248,A national sleep foundation's conference summary: The national summit to prevent drowsy driving and a new call to action,Drobnich D.,2005-01-01,43,197-200,10.2486/indhealth.43.197,SCOPUS_ID:13844317374
1249,ATV Accidents continue to be a major public health issue in West Virginia.,Rose W.D.,2005-01-01,101,8-9,,SCOPUS_ID:19844363775
1250,A historical comparison of child and parent reports of injury prevention behaviors: Findings from the pinellas county omnibus study,Liller K.,2005-01-01,11,522-527,10.1097/00124784-200511000-00008,SCOPUS_ID:33644919988
1251,The incidence of traumatic brain injury among children in the United States: Differences by race,Langlois J.,2005-01-01,20,229-238,10.1097/00001199-200505000-00006,SCOPUS_ID:18844369297
1252,Non-heartbeating organ donation: Clinical process and fundamental issues,Bell M.D.D.,2005-01-01,94,474-478,10.1093/bja/aei048,SCOPUS_ID:17044430277
1253,Injuries to the skin and subcutaneous tissues of the chest wall and abdomen resulting from seat belt trauma in road accident victims,Masełko J.,2005-01-01,55,109-114,,SCOPUS_ID:25144465141
1254,"A multiple-indicator multiple-cause model for posttraumatic stress reactions: Personality, coping, and maladjustment",Chung M.C.,2005-01-01,67,251-259,10.1097/01.psy.0000155675.56550.5f,SCOPUS_ID:15744389399
1255,Validation of the propensity for angry driving scale,Dahlen E.,2004-12-07,35,557-563,10.1016/j.jsr.2004.09.002,SCOPUS_ID:9244223068
1256,Road traffic injuries in South Asia: National and organisational policy responses,Peden M.,2004-12-01,14,722-725,,SCOPUS_ID:14244266371
1257,Report on activities during the 2003/4 Festive Season,Watson W.,2004-12-01,,321-325,,SCOPUS_ID:21644451004
1258,Mandatory physician reporting of drivers with cardiac disease: Ethical and practical considerations,Simpson C.,2004-11-01,20,1329-1334,,SCOPUS_ID:10644239185
1259,Mortality in epilepsy: Driving fatalities vs other causes of death in patients with epilepsy,Sheth S.G.,2004-09-29,63,1002-1007,10.1212/01.WNL.0000138590.00074.9A,SCOPUS_ID:4644290310
1260,Brief physician advice for high-risk drinking among young adults,Grossberg P.M.,2004-09-01,2,474-480,10.1370/afm.122,SCOPUS_ID:7044251900
1261,Cellular phones and public health,Leventhal A.,2004-08-01,143,614-620,,SCOPUS_ID:19244365523
1262,Creating a virtual reality in hypnosis: A case of driving phobia,Kraft T.,2004-07-22,21,79-85,10.1002/ch.293,SCOPUS_ID:3142557726
1263,Functional capacity evaluation reports for clients with personal injury claims: A content analysis,Allen S.,2004-07-16,11,82-95,10.1002/oti.199,SCOPUS_ID:3042780484
1264,Estimating the population burden of injuries: A comparison of household surveys and emergency department surveillance,Petridou E.,2004-07-01,15,428-432,10.1097/01.ede.0000129519.76945.0d,SCOPUS_ID:4344579898
1265,Identification of victims in criminal cremation and accidental fire disasters - A case study,Khan F.,2004-07-01,21,28-30,,SCOPUS_ID:15944396969
1266,The contribution of alcohol to serious car crash injuries,Connor J.,2004-05-01,15,337-344,10.1097/01.ede.0000120045.58295.86,SCOPUS_ID:3142783658
1267,Risk Perceptions of Mobile Phone Use while Driving,White M.P.,2004-04-01,24,323-334,10.1111/j.0272-4332.2004.00434.x,SCOPUS_ID:2442539324
1268,Blunt Chest Trauma with Total Rupture of the Right Main Stem Bronchus - A Case Report,Moerer O.,2004-03-11,29,12-15,,SCOPUS_ID:1442277015
1269,Revisiting the influence of crash report forms on work zone crash data,Ullman G.L.,2004-01-01,,180-182,10.3141/1897-23,SCOPUS_ID:17444363792
1270,Road safety - threats and opportunities for poor countries.,Kobusingye O.C.,2004-01-01,4,199-201,,SCOPUS_ID:19644391231
1271,Australian alcohol policy and the public interest: a brief report card.,Stockwell T.,2004-01-01,23,377-379,10.1080/09595230412331324491,SCOPUS_ID:17144367275
1272,Developing a self-report method for investigating adolescent road user behaviour,Elliott M.A.,2004-01-01,7,373-393,10.1016/j.trf.2004.10.002,SCOPUS_ID:11344256217
1273,Older Driver Safety: A Report from the Older Drivers Project,Wang C.,2004-01-01,52,143-149,10.1111/j.1532-5415.2004.52025.x,SCOPUS_ID:0347759935
1274,Youth injury in Israel: An appeal for change,Hemmo-Lotem M.,2004-01-01,16,193-200,10.1515/IJAMH.2004.16.3.193,SCOPUS_ID:8344273680
1275,Significance of forensic criteria in the assessment of alcohol-related driving inability,Schmidt P.,2004-01-01,41,1-10,,SCOPUS_ID:0842307667
1276,"The effect of alcohol on incidence, pattern, severity and outcome from traumatic brain injury",Gururaj G.,2004-01-01,102,157-163,,SCOPUS_ID:4344561735
1277,Spatial analysis of alcohol-related motor vehicle crash injuries in southeastern Michigan,Meliker J.R.,2004-01-01,36,1129-1135,10.1016/j.aap.2004.06.002,SCOPUS_ID:4344712224
1278,Visibility aids for pedestrians and cyclists: A systematic review of randomised controlled trials,Kwan I.,2004-01-01,36,305-312,10.1016/S0001-4575(03)00008-3,SCOPUS_ID:1442359797
1283,MaryPODS revisited: Updated crash analysis and implications for screening program implementation,Staplin L.,2003-11-25,34,389-397,10.1016/j.jsr.2003.09.002,SCOPUS_ID:0242573451
1284,The alcohol interlock: An underutilized resource for predicting and controlling drunk drivers,Marques P.,2003-09-01,4,188-194,10.1080/15389580309874,SCOPUS_ID:0141761495
1285,Driving regulations and epilepsy in Argentina. A novel proposal,Casas Parera I.,2003-07-29,63,249-255,,SCOPUS_ID:0043235827
1286,Estimating safety benefits of road improvemets: Case based approach,Lin F.,2003-07-01,129,385-391,10.1061/(ASCE)0733-947X(2003)129:4(385),SCOPUS_ID:0042303841
1287,Productivity losses from injury in China,Zhou Y.,2003-06-01,9,124-127,10.1136/ip.9.2.124,SCOPUS_ID:0141671929
1288,Environmental consciousness in Vietnam,Vi P.T.T.,2003-06-01,41,76-100,,SCOPUS_ID:0141863205
1289,Reliability of police-reported information for determining crash and injury severity,Farmer C.,2003-03-01,4,38-44,10.1080/15389580309855,SCOPUS_ID:0037340977
1290,Correlation between modes of drinking and modes of driving as reported by students at two American universities,Clapp J.,2003-03-01,35,161-166,10.1016/S0001-4575(01)00099-9,SCOPUS_ID:0037333289
1291,Traffic crash involvement: Experiential driving knowledge and stressful contextual antecedents,Legree P.J.,2003-02-01,88,15-26,10.1037/0021-9010.88.1.15,SCOPUS_ID:0037304097
1292,"Road traffic injuries in Kenya: magnitude, causes and status of intervention.",Odero W.,2003-01-01,10,53-61,10.1076/icsp.10.1.53.14103,SCOPUS_ID:0038341946
1293,Road traffic injuries in Colombia.,Rodríguez D.,2003-01-01,10,29-35,,SCOPUS_ID:0038680548
1294,The blue ribbon panel on depowered and advanced airbags - status report on airbag performance.,Ferguson S.A.,2003-01-01,47,79-81,,SCOPUS_ID:0642337760
1295,A Framework for Classifying Factors That Contribute to Error in the Emergency Department,Cosby K.,2003-01-01,42,815-823,10.1016/S0196-0644(03)00635-8,SCOPUS_ID:0345689617
1296,Neck injuries among the elderly in Sweden.,Brolin K.,2003-01-01,10,155-164,10.1076/icsp.10.3.155.14558,SCOPUS_ID:0041701647
1297,Making sense of invulnerability at work - A qualitative study of police drivers,Dorn L.,2003-01-01,41,837-859,10.1016/S0925-7535(02)00036-X,SCOPUS_ID:0141831952
1298,Alcohol-related casualties in Africa,Haworth A.,2003-01-01,,79-104,10.4324/9780203168530,SCOPUS_ID:85066280660
1299,"Excessive daytime sleepiness, crashes and driving capability",Mathis J.,2003-01-01,154,329-338,10.4414/sanp.2003.01411,SCOPUS_ID:0344010019
1300,Second autopsy - A bane or a boon!,Sharma L.,2003-01-01,4,,,SCOPUS_ID:2342667392
1301,The alcohol interlock: an underutilized resource for predicting and controlling drunk drivers.,Marques P.,2003-01-01,4 Suppl 1,5-11,10.1080/1538-950391915740,SCOPUS_ID:43549112971
1302,Investigating the possibility of a coordinated goods delivery service to shopping centres in Uppsala city to reduce transport intensity,Gebresenbet G.,2002-12-01,,193-202,,SCOPUS_ID:4544349401
1303,Mortality among US and UK veterans of the Persian Gulf War: A review,Kang H.,2002-12-01,59,794-799,10.1136/oem.59.12.794,SCOPUS_ID:0036913536
1304,What is the revised fear survey schedule for children measuring?,Muris P.,2002-11-01,40,1317-1326,10.1016/S0005-7967(02)00007-4,SCOPUS_ID:0036837514
1305,The world report on violence and health,Krug E.G.,2002-10-05,360,1083-1088,10.1016/S0140-6736(02)11133-0,SCOPUS_ID:0037027030
1306,Characteristics of low speed accidents with buses in public transport,Af Wåhlberg A.E.,2002-09-01,34,637-647,10.1016/S0001-4575(01)00063-X,SCOPUS_ID:0036707716
1307,"Barriers to children walking and biking to school--United States, 1999.",,2002-08-16,51,701-704,,SCOPUS_ID:0037119008
1308,Public rhetoric and public safety at the Chicago transit authority three approaches to accident analysis,Coogan D.,2002-07-01,16,277-305,10.1177/1050651902016003002,SCOPUS_ID:0036331699
1309,"Surgical admissions to the Rift Valley Provincial General Hospital, Kenya",Masiira-Mukasa N.,2002-07-01,79,373-378,10.4314/eamj.v79i7.8842,SCOPUS_ID:0036629969
1310,Adolescents alcohol related traffic accidents and mortality in 1999-2000--problem and solutions,Desapriya E.,2002-06-01,37,168-178,,SCOPUS_ID:0036597762
1311,Application of 0.05 Per Cent Legal Blood Alcohol Limits to Traffic Injury Control in Bangkok,Suriyawongpaisal P.,2002-04-01,85,496-501,,SCOPUS_ID:0036527967
1312,Across-country viewpoints on sleepiness during driving,George C.F.P.,2002-03-15,165,746-749,10.1164/ajrccm.165.6.2107112,SCOPUS_ID:0037086364
1313,The role of the African-American physician in reducing traffic-related injury and death among African Americans: consensus report of the National Medical Association.,Daniels F.,2002-02-01,94,108-118,,SCOPUS_ID:0036002345
1314,"Non-fatal injuries sustained in road traffic accidents: a pilot study in provincial hospitals in Chon Buri, Thailand.",Jirojwong S.,2002-01-01,33,193-200,,SCOPUS_ID:0036491970
1315,Fatal head injuries: the Lagos University Teaching Hospital experience (1993-1997).,Elesha S.O.,2002-01-01,9,38-42,,SCOPUS_ID:0036514842
1316,Alcohol's contribution to fatal injuries: A report on public perceptions,Girasek D.C.,2002-01-01,39,622-630,10.1067/mem.2002.122864,SCOPUS_ID:0036269024
1317,"Surveillance for traumatic brain injury deaths--United States, 1989-1998.",Adekoya N.,2002-01-01,51,1-14,,SCOPUS_ID:0037033132
1318,Statewide air medical transports for Massachusetts,Garthe E.,2002-01-01,21,22-28,10.1016/S1067-991X(02)70021-7,SCOPUS_ID:0036855562
1319,Evaluation and management of the driver with dementia,Dobbs B.M.,2002-01-01,8,61-70,10.1097/00127893-200203000-00001,SCOPUS_ID:0036204360
1320,Advanced life support: Care provided to motor vehicle crash victims,Malvestio M.A.A.,2002-01-01,36,584-589,10.1590/s0034-89102002000600007,SCOPUS_ID:0036781925
1321,Health promotion and disease prevention as a complement to community health indicators: Working group 1,Banta H.D.,2002-01-01,18,238-272,10.1017/s0266462302000259,SCOPUS_ID:0036099340
1322,Magnitude of alcohol-related mortality and morbidity among U.S. College students ages 18-24,Hingson R.W.,2002-01-01,63,136-144,10.15288/jsa.2002.63.136,SCOPUS_ID:0035999648
1323,Diagnosis and certification of the ability of epileptic patients to drive motor vehicles: cases consulted by the author,Sińczuk-Walczak H.,2002-01-01,53,413-415,,SCOPUS_ID:18244417920
